Time,root.test.d5.s1,root.test.d5.s2,root.test.d5.s3
2021-06-10 15:16:34,444,577.2,1021.2
2021-06-10 15:16:36,444,577.2,1021.2
2021-06-10 15:16:38,444,577.2,1021.2
2021-06-10 15:16:40,440,572.0,1012.0
2021-06-10 15:16:42,440,572.0,1012.0
2021-06-10 15:16:45,440,572.0,1012.0
2021-06-10 15:16:47,437,568.1,1005.1
2021-06-10 15:16:49,437,568.1,1005.1
2021-06-10 15:16:51,437,568.1,1005.1
2021-06-10 15:16:53,452,587.6,1039.6
2021-06-10 15:16:56,452,587.6,1039.6
2021-06-10 15:16:58,452,587.6,1039.6
2021-06-10 15:17:00,450,585.0,1035.0
2021-06-10 15:17:02,450,585.0,1035.0
2021-06-10 15:17:04,439,570.7,1009.7
2021-06-10 15:17:07,439,570.7,1009.7
2021-06-10 15:17:09,439,570.7,1009.7
2021-06-10 15:17:11,435,565.5,1000.5
2021-06-10 15:17:13,435,565.5,1000.5
2021-06-10 15:17:16,435,565.5,1000.5
2021-06-10 15:17:19,440,572.0,1012.0
2021-06-10 15:17:21,440,572.0,1012.0
2021-06-10 15:17:23,447,581.1,1028.1
2021-06-10 15:17:28,447,581.1,1028.1
2021-06-10 15:17:31,441,573.3,1014.3
2021-06-10 15:17:33,441,573.3,1014.3
2021-06-10 15:17:35,448,582.4,1030.4
2021-06-10 15:17:37,448,582.4,1030.4
2021-06-10 15:17:39,448,582.4,1030.4
2021-06-10 15:17:42,505,656.5,1161.5
2021-06-10 15:17:44,505,656.5,1161.5
2021-06-10 15:17:46,505,656.5,1161.5
2021-06-10 15:17:48,451,586.3,1037.3
2021-06-10 15:17:50,451,586.3,1037.3
2021-06-10 15:17:53,451,586.3,1037.3
2021-06-10 15:17:55,463,601.9,1064.9
2021-06-10 15:17:57,463,601.9,1064.9
2021-06-10 15:17:59,463,601.9,1064.9
2021-06-10 15:18:01,466,605.8,1071.8
2021-06-10 15:18:04,466,605.8,1071.8
2021-06-10 15:18:06,443,575.9,1018.9
2021-06-10 15:18:08,443,575.9,1018.9
2021-06-10 15:18:10,443,575.9,1018.9
2021-06-10 15:18:12,439,570.7,1009.7
2021-06-10 15:18:15,439,570.7,1009.7
2021-06-10 15:18:17,439,570.7,1009.7
2021-06-10 15:18:19,444,577.2,1021.2
2021-06-10 15:18:21,444,577.2,1021.2
2021-06-10 15:18:23,444,577.2,1021.2
2021-06-10 15:18:26,443,575.9,1018.9
2021-06-10 15:18:28,443,575.9,1018.9
2021-06-10 15:18:30,443,575.9,1018.9
2021-06-10 15:18:33,434,564.2,998.2
2021-06-10 15:18:35,434,564.2,998.2
2021-06-10 15:18:37,437,568.1,1005.1
2021-06-10 15:18:39,437,568.1,1005.1
2021-06-10 15:18:41,437,568.1,1005.1
2021-06-10 15:18:44,538,699.4,1237.4
2021-06-10 15:18:46,538,699.4,1237.4
2021-06-10 15:18:48,538,699.4,1237.4
2021-06-10 15:18:50,448,582.4,1030.4
2021-06-10 15:18:52,448,582.4,1030.4
2021-06-10 15:18:55,448,582.4,1030.4
2021-06-10 15:18:57,436,566.8,1002.8
2021-06-10 15:18:59,436,566.8,1002.8
2021-06-10 15:19:01,437,568.1,1005.1
2021-06-10 15:19:03,437,568.1,1005.1
2021-06-10 15:19:06,437,568.1,1005.1
2021-06-10 15:19:08,440,572.0,1012.0
2021-06-10 15:19:10,440,572.0,1012.0
2021-06-10 15:19:12,440,572.0,1012.0
2021-06-10 15:19:14,450,585.0,1035.0
2021-06-10 15:19:17,450,585.0,1035.0
2021-06-10 15:19:19,450,585.0,1035.0
2021-06-10 15:19:21,437,568.1,1005.1
2021-06-10 15:19:23,437,568.1,1005.1
2021-06-10 15:19:26,444,577.2,1021.2
2021-06-10 15:19:29,444,577.2,1021.2
2021-06-10 15:19:31,444,577.2,1021.2
2021-06-10 15:19:33,456,592.8,1048.8
2021-06-10 15:19:35,456,592.8,1048.8
2021-06-10 15:19:37,456,592.8,1048.8
2021-06-10 15:19:40,479,622.7,1101.7
2021-06-10 15:19:42,479,622.7,1101.7
2021-06-10 15:19:44,479,622.7,1101.7
2021-06-10 15:19:46,455,591.5,1046.5
2021-06-10 15:19:49,455,591.5,1046.5
2021-06-10 15:19:52,437,568.1,1005.1
2021-06-10 15:19:54,437,568.1,1005.1
2021-06-10 15:19:56,437,568.1,1005.1
2021-06-10 15:19:58,435,565.5,1000.5
2021-06-10 15:20:00,435,565.5,1000.5
2021-06-10 15:20:03,435,565.5,1000.5
2021-06-10 15:20:05,622,808.6,1430.6
2021-06-10 15:20:07,622,808.6,1430.6
2021-06-10 15:20:09,442,574.6,1016.6
2021-06-10 15:20:11,442,574.6,1016.6
2021-06-10 15:20:15,442,574.6,1016.6
2021-06-10 15:20:17,454,590.2,1044.2
2021-06-10 15:20:19,454,590.2,1044.2
2021-06-10 15:20:21,454,590.2,1044.2
2021-06-10 15:20:23,442,574.6,1016.6
2021-06-10 15:20:26,442,574.6,1016.6
2021-06-10 15:20:28,458,595.4,1053.4
2021-06-10 15:20:30,458,595.4,1053.4
2021-06-10 15:20:33,458,595.4,1053.4
2021-06-10 15:20:35,440,572.0,1012.0
2021-06-10 15:20:37,440,572.0,1012.0
2021-06-10 15:20:39,440,572.0,1012.0
2021-06-10 15:20:41,439,570.7,1009.7
2021-06-10 15:20:44,439,570.7,1009.7
2021-06-10 15:20:46,439,570.7,1009.7
2021-06-10 15:20:48,437,568.1,1005.1
2021-06-10 15:20:50,437,568.1,1005.1
2021-06-10 15:20:52,434,564.2,998.2
2021-06-10 15:20:55,434,564.2,998.2
2021-06-10 15:20:57,434,564.2,998.2
2021-06-10 15:20:59,437,568.1,1005.1
2021-06-10 15:21:01,437,568.1,1005.1
2021-06-10 15:21:04,437,568.1,1005.1
2021-06-10 15:21:06,440,572.0,1012.0
2021-06-10 15:21:08,440,572.0,1012.0
2021-06-10 15:21:10,440,572.0,1012.0
2021-06-10 15:21:12,442,574.6,1016.6
2021-06-10 15:21:15,442,574.6,1016.6
2021-06-10 15:21:17,434,564.2,998.2
2021-06-10 15:21:19,434,564.2,998.2
2021-06-10 15:21:21,434,564.2,998.2
2021-06-10 15:21:23,437,568.1,1005.1
2021-06-10 15:21:26,437,568.1,1005.1
2021-06-10 15:21:28,437,568.1,1005.1
2021-06-10 15:21:30,446,579.8,1025.8
2021-06-10 15:21:32,446,579.8,1025.8
2021-06-10 15:21:34,446,579.8,1025.8
2021-06-10 15:21:37,432,561.6,993.6
2021-06-10 15:21:39,432,561.6,993.6
2021-06-10 15:21:41,432,561.6,993.6
2021-06-10 15:21:43,449,583.7,1032.7
2021-06-10 15:21:45,449,583.7,1032.7
2021-06-10 15:21:48,434,564.2,998.2
2021-06-10 15:21:50,434,564.2,998.2
2021-06-10 15:21:52,434,564.2,998.2
2021-06-10 15:21:54,434,564.2,998.2
2021-06-10 15:21:57,434,564.2,998.2
2021-06-10 15:21:59,434,564.2,998.2
2021-06-10 15:22:01,432,561.6,993.6
2021-06-10 15:22:03,432,561.6,993.6
2021-06-10 15:22:05,432,561.6,993.6
2021-06-10 15:22:08,437,568.1,1005.1
2021-06-10 15:22:10,437,568.1,1005.1
2021-06-10 15:22:12,437,568.1,1005.1
2021-06-10 15:22:14,435,565.5,1000.5
2021-06-10 15:22:16,435,565.5,1000.5
2021-06-10 15:22:19,442,574.6,1016.6
2021-06-10 15:22:21,442,574.6,1016.6
2021-06-10 15:22:23,442,574.6,1016.6
2021-06-10 15:22:25,437,568.1,1005.1
2021-06-10 15:22:27,437,568.1,1005.1
2021-06-10 15:22:30,437,568.1,1005.1
2021-06-10 15:22:32,439,570.7,1009.7
2021-06-10 15:22:34,439,570.7,1009.7
2021-06-10 15:22:36,439,570.7,1009.7
2021-06-10 15:22:38,451,586.3,1037.3
2021-06-10 15:22:41,451,586.3,1037.3
2021-06-10 15:22:43,451,586.3,1037.3
2021-06-10 15:22:45,442,574.6,1016.6
2021-06-10 15:22:47,442,574.6,1016.6
2021-06-10 15:22:50,451,586.3,1037.3
2021-06-10 15:22:52,451,586.3,1037.3
2021-06-10 15:22:54,451,586.3,1037.3
2021-06-10 15:22:56,437,568.1,1005.1
2021-06-10 15:22:58,437,568.1,1005.1
2021-06-10 15:23:01,437,568.1,1005.1
2021-06-10 15:23:03,440,572.0,1012.0
2021-06-10 15:23:05,440,572.0,1012.0
2021-06-10 15:23:07,440,572.0,1012.0
2021-06-10 15:23:09,437,568.1,1005.1
2021-06-10 15:23:12,437,568.1,1005.1
2021-06-10 15:23:14,444,577.2,1021.2
2021-06-10 15:23:16,444,577.2,1021.2
2021-06-10 15:23:18,444,577.2,1021.2
2021-06-10 15:23:20,448,582.4,1030.4
2021-06-10 15:23:23,448,582.4,1030.4
2021-06-10 15:23:25,448,582.4,1030.4
2021-06-10 15:23:27,437,568.1,1005.1
2021-06-10 15:23:29,437,568.1,1005.1
2021-06-10 15:23:31,437,568.1,1005.1
2021-06-10 15:23:34,441,573.3,1014.3
2021-06-10 15:23:37,441,573.3,1014.3
2021-06-10 15:23:39,436,566.8,1002.8
2021-06-10 15:23:41,436,566.8,1002.8
2021-06-10 15:23:43,436,566.8,1002.8
2021-06-10 15:23:46,441,573.3,1014.3
2021-06-10 15:23:48,441,573.3,1014.3
2021-06-10 15:23:50,441,573.3,1014.3
2021-06-10 15:23:52,441,573.3,1014.3
2021-06-10 15:23:54,441,573.3,1014.3
2021-06-10 15:23:57,441,573.3,1014.3
2021-06-10 15:23:59,436,566.8,1002.8
2021-06-10 15:24:01,436,566.8,1002.8
2021-06-10 15:24:06,442,574.6,1016.6
2021-06-10 15:24:09,442,574.6,1016.6
2021-06-10 15:24:11,446,579.8,1025.8
2021-06-10 15:24:13,446,579.8,1025.8
2021-06-10 15:24:15,446,579.8,1025.8
2021-06-10 15:24:17,439,570.7,1009.7
2021-06-10 15:24:20,439,570.7,1009.7
2021-06-10 15:24:22,448,582.4,1030.4
2021-06-10 15:24:24,448,582.4,1030.4
2021-06-10 15:24:26,448,582.4,1030.4
2021-06-10 15:24:28,461,599.3,1060.3
2021-06-10 15:24:31,461,599.3,1060.3
2021-06-10 15:24:33,461,599.3,1060.3
2021-06-10 15:24:35,446,579.8,1025.8
2021-06-10 15:24:37,446,579.8,1025.8
2021-06-10 15:24:40,446,579.8,1025.8
2021-06-10 15:24:42,441,573.3,1014.3
2021-06-10 15:24:44,441,573.3,1014.3
2021-06-10 15:24:46,439,570.7,1009.7
2021-06-10 15:24:48,439,570.7,1009.7
2021-06-10 15:24:51,439,570.7,1009.7
2021-06-10 15:24:53,439,570.7,1009.7
2021-06-10 15:24:55,439,570.7,1009.7
2021-06-10 15:24:57,439,570.7,1009.7
2021-06-10 15:24:59,443,575.9,1018.9
2021-06-10 15:25:02,443,575.9,1018.9
2021-06-10 15:25:04,443,575.9,1018.9
2021-06-10 15:25:06,453,588.9,1041.9
2021-06-10 15:25:08,453,588.9,1041.9
2021-06-10 15:25:10,453,588.9,1041.9
2021-06-10 15:25:14,440,572.0,1012.0
2021-06-10 15:25:16,440,572.0,1012.0
2021-06-10 15:25:18,449,583.7,1032.7
2021-06-10 15:25:20,449,583.7,1032.7
2021-06-10 15:25:22,449,583.7,1032.7
2021-06-10 15:25:25,457,594.1,1051.1
2021-06-10 15:25:27,457,594.1,1051.1
2021-06-10 15:25:29,457,594.1,1051.1
2021-06-10 15:25:31,491,638.3,1129.3
2021-06-10 15:25:33,491,638.3,1129.3
2021-06-10 15:25:36,473,614.9,1087.9
2021-06-10 15:25:38,473,614.9,1087.9
2021-06-10 15:25:40,473,614.9,1087.9
2021-06-10 15:25:42,446,579.8,1025.8
2021-06-10 15:25:44,446,579.8,1025.8
2021-06-10 15:25:47,446,579.8,1025.8
2021-06-10 15:25:49,440,572.0,1012.0
2021-06-10 15:25:51,440,572.0,1012.0
2021-06-10 15:25:53,440,572.0,1012.0
2021-06-10 15:25:55,440,572.0,1012.0
2021-06-10 15:25:58,440,572.0,1012.0
2021-06-10 15:26:00,440,572.0,1012.0
2021-06-10 15:26:02,443,575.9,1018.9
2021-06-10 15:26:04,443,575.9,1018.9
2021-06-10 15:26:07,449,583.7,1032.7
2021-06-10 15:26:09,449,583.7,1032.7
2021-06-10 15:26:11,449,583.7,1032.7
2021-06-10 15:26:13,446,579.8,1025.8
2021-06-10 15:26:16,446,579.8,1025.8
2021-06-10 15:26:18,446,579.8,1025.8
2021-06-10 15:26:21,444,577.2,1021.2
2021-06-10 15:26:23,444,577.2,1021.2
2021-06-10 15:26:25,449,583.7,1032.7
2021-06-10 15:26:28,449,583.7,1032.7
2021-06-10 15:26:30,449,583.7,1032.7
2021-06-10 15:26:33,428,556.4,984.4
2021-06-10 15:26:35,428,556.4,984.4
2021-06-10 15:26:37,436,566.8,1002.8
2021-06-10 15:26:39,436,566.8,1002.8
2021-06-10 15:26:42,436,566.8,1002.8
2021-06-10 15:26:44,431,560.3,991.3
2021-06-10 15:26:46,431,560.3,991.3
2021-06-10 15:26:48,431,560.3,991.3
2021-06-10 15:26:50,444,577.2,1021.2
2021-06-10 15:26:53,444,577.2,1021.2
2021-06-10 15:26:55,444,577.2,1021.2
2021-06-10 15:26:57,439,570.7,1009.7
2021-06-10 15:26:59,439,570.7,1009.7
2021-06-10 15:27:01,439,570.7,1009.7
2021-06-10 15:27:04,526,683.8,1209.8
2021-06-10 15:27:09,441,573.3,1014.3
2021-06-10 15:27:11,441,573.3,1014.3
2021-06-10 15:27:13,441,573.3,1014.3
2021-06-10 15:27:16,436,566.8,1002.8
2021-06-10 15:27:18,436,566.8,1002.8
2021-06-10 15:27:20,436,566.8,1002.8
2021-06-10 15:27:22,440,572.0,1012.0
2021-06-10 15:27:24,440,572.0,1012.0
2021-06-10 15:27:27,441,573.3,1014.3
2021-06-10 15:27:29,441,573.3,1014.3
2021-06-10 15:27:32,441,573.3,1014.3
2021-06-10 15:27:34,449,583.7,1032.7
2021-06-10 15:27:36,449,583.7,1032.7
2021-06-10 15:27:39,435,565.5,1000.5
2021-06-10 15:27:41,435,565.5,1000.5
2021-06-10 15:27:43,435,565.5,1000.5
2021-06-10 15:27:45,448,582.4,1030.4
2021-06-10 15:27:47,448,582.4,1030.4
2021-06-10 15:27:50,448,582.4,1030.4
2021-06-10 15:27:52,483,627.9,1110.9
2021-06-10 15:27:54,483,627.9,1110.9
2021-06-10 15:27:59,450,585.0,1035.0
2021-06-10 15:28:02,450,585.0,1035.0
2021-06-10 15:28:04,442,574.6,1016.6
2021-06-10 15:28:06,442,574.6,1016.6
2021-06-10 15:28:08,442,574.6,1016.6
2021-06-10 15:28:10,440,572.0,1012.0
2021-06-10 15:28:13,440,572.0,1012.0
2021-06-10 15:28:15,440,572.0,1012.0
2021-06-10 15:28:17,444,577.2,1021.2
2021-06-10 15:28:19,444,577.2,1021.2
2021-06-10 15:28:21,444,577.2,1021.2
2021-06-10 15:28:24,459,596.7,1055.7
2021-06-10 15:28:26,459,596.7,1055.7
2021-06-10 15:28:31,444,577.2,1021.2
2021-06-10 15:28:34,444,577.2,1021.2
2021-06-10 15:28:36,473,614.9,1087.9
2021-06-10 15:28:38,473,614.9,1087.9
2021-06-10 15:28:40,437,568.1,1005.1
2021-06-10 15:28:42,437,568.1,1005.1
2021-06-10 15:28:45,437,568.1,1005.1
2021-06-10 15:28:47,432,561.6,993.6
2021-06-10 15:28:49,432,561.6,993.6
2021-06-10 15:28:51,432,561.6,993.6
2021-06-10 15:28:53,432,561.6,993.6
2021-06-10 15:28:56,432,561.6,993.6
2021-06-10 15:28:58,432,561.6,993.6
2021-06-10 15:29:00,439,570.7,1009.7
2021-06-10 15:29:02,439,570.7,1009.7
2021-06-10 15:29:05,439,570.7,1009.7
2021-06-10 15:29:07,430,559.0,989.0
2021-06-10 15:29:09,430,559.0,989.0
2021-06-10 15:29:11,436,566.8,1002.8
2021-06-10 15:29:13,436,566.8,1002.8
2021-06-10 15:29:16,436,566.8,1002.8
2021-06-10 15:29:18,443,575.9,1018.9
2021-06-10 15:29:20,443,575.9,1018.9
2021-06-10 15:29:22,443,575.9,1018.9
2021-06-10 15:29:25,442,574.6,1016.6
2021-06-10 15:29:27,442,574.6,1016.6
2021-06-10 15:29:30,444,577.2,1021.2
2021-06-10 15:29:32,444,577.2,1021.2
2021-06-10 15:29:34,444,577.2,1021.2
2021-06-10 15:29:36,442,574.6,1016.6
2021-06-10 15:29:38,442,574.6,1016.6
2021-06-10 15:29:41,442,574.6,1016.6
2021-06-10 15:29:43,437,568.1,1005.1
2021-06-10 15:29:45,437,568.1,1005.1
2021-06-10 15:29:47,437,568.1,1005.1
2021-06-10 15:29:50,440,572.0,1012.0
2021-06-10 15:29:52,440,572.0,1012.0
2021-06-10 15:29:54,440,572.0,1012.0
2021-06-10 15:29:56,443,575.9,1018.9
2021-06-10 15:29:58,443,575.9,1018.9
2021-06-10 15:30:01,444,577.2,1021.2
2021-06-10 15:30:03,444,577.2,1021.2
2021-06-10 15:30:05,444,577.2,1021.2
2021-06-10 15:30:07,441,573.3,1014.3
2021-06-10 15:30:09,441,573.3,1014.3
2021-06-10 15:30:12,441,573.3,1014.3
2021-06-10 15:30:14,455,591.5,1046.5
2021-06-10 15:30:16,455,591.5,1046.5
2021-06-10 15:30:18,455,591.5,1046.5
2021-06-10 15:30:20,435,565.5,1000.5
2021-06-10 15:30:23,435,565.5,1000.5
2021-06-10 15:30:25,451,586.3,1037.3
2021-06-10 15:30:27,451,586.3,1037.3
2021-06-10 15:30:30,451,586.3,1037.3
2021-06-10 15:30:32,467,607.1,1074.1
2021-06-10 15:30:34,467,607.1,1074.1
2021-06-10 15:30:36,467,607.1,1074.1
2021-06-10 15:30:38,466,605.8,1071.8
2021-06-10 15:30:41,466,605.8,1071.8
2021-06-10 15:30:46,431,560.3,991.3
2021-06-10 15:30:48,431,560.3,991.3
2021-06-10 15:30:50,434,564.2,998.2
2021-06-10 15:30:53,434,564.2,998.2
2021-06-10 15:30:55,434,564.2,998.2
2021-06-10 15:31:00,446,579.8,1025.8
2021-06-10 15:31:02,427,555.1,982.1
2021-06-10 15:31:05,427,555.1,982.1
2021-06-10 15:31:07,427,555.1,982.1
2021-06-10 15:31:09,436,566.8,1002.8
2021-06-10 15:31:11,436,566.8,1002.8
2021-06-10 15:31:13,436,566.8,1002.8
2021-06-10 15:31:16,446,579.8,1025.8
2021-06-10 15:31:18,446,579.8,1025.8
2021-06-10 15:31:20,446,579.8,1025.8
2021-06-10 15:31:22,437,568.1,1005.1
2021-06-10 15:31:25,437,568.1,1005.1
2021-06-10 15:31:27,436,566.8,1002.8
2021-06-10 15:31:29,436,566.8,1002.8
2021-06-10 15:31:31,436,566.8,1002.8
2021-06-10 15:31:33,436,566.8,1002.8
2021-06-10 15:31:36,436,566.8,1002.8
2021-06-10 15:31:38,436,566.8,1002.8
2021-06-10 15:31:40,448,582.4,1030.4
2021-06-10 15:31:42,448,582.4,1030.4
2021-06-10 15:31:44,448,582.4,1030.4
2021-06-10 15:31:47,435,565.5,1000.5
2021-06-10 15:31:49,435,565.5,1000.5
2021-06-10 15:31:51,435,565.5,1000.5
2021-06-10 15:31:53,435,565.5,1000.5
2021-06-10 15:31:55,435,565.5,1000.5
2021-06-10 15:31:58,467,607.1,1074.1
2021-06-10 15:32:00,467,607.1,1074.1
2021-06-10 15:32:02,467,607.1,1074.1
2021-06-10 15:32:04,437,568.1,1005.1
2021-06-10 15:32:06,437,568.1,1005.1
2021-06-10 15:32:09,437,568.1,1005.1
2021-06-10 15:32:11,446,579.8,1025.8
2021-06-10 15:32:13,446,579.8,1025.8
2021-06-10 15:32:15,446,579.8,1025.8
2021-06-10 15:32:18,455,591.5,1046.5
2021-06-10 15:32:20,455,591.5,1046.5
2021-06-10 15:32:22,498,647.4,1145.4
2021-06-10 15:32:24,498,647.4,1145.4
2021-06-10 15:32:30,453,588.9,1041.9
2021-06-10 15:32:32,453,588.9,1041.9
2021-06-10 15:32:34,453,588.9,1041.9
2021-06-10 15:32:36,442,574.6,1016.6
2021-06-10 15:32:38,442,574.6,1016.6
2021-06-10 15:32:41,443,575.9,1018.9
2021-06-10 15:32:43,443,575.9,1018.9
2021-06-10 15:32:45,443,575.9,1018.9
2021-06-10 15:32:47,585,760.5,1345.5
2021-06-10 15:32:49,585,760.5,1345.5
2021-06-10 15:32:52,585,760.5,1345.5
2021-06-10 15:32:54,440,572.0,1012.0
2021-06-10 15:32:56,440,572.0,1012.0
2021-06-10 15:32:58,440,572.0,1012.0
2021-06-10 15:33:01,443,575.9,1018.9
2021-06-10 15:33:03,443,575.9,1018.9
2021-06-10 15:33:05,431,560.3,991.3
2021-06-10 15:33:07,431,560.3,991.3
2021-06-10 15:33:09,431,560.3,991.3
2021-06-10 15:33:12,443,575.9,1018.9
2021-06-10 15:33:17,443,575.9,1018.9
2021-06-10 15:33:19,437,568.1,1005.1
2021-06-10 15:33:21,437,568.1,1005.1
2021-06-10 15:33:23,500,650.0,1150.0
2021-06-10 15:33:26,500,650.0,1150.0
2021-06-10 15:33:28,500,650.0,1150.0
2021-06-10 15:33:30,437,568.1,1005.1
2021-06-10 15:33:32,437,568.1,1005.1
2021-06-10 15:33:35,437,568.1,1005.1
2021-06-10 15:33:37,435,565.5,1000.5
2021-06-10 15:33:39,435,565.5,1000.5
2021-06-10 15:33:41,435,565.5,1000.5
2021-06-10 15:33:43,470,611.0,1081.0
2021-06-10 15:33:46,470,611.0,1081.0
2021-06-10 15:33:48,470,611.0,1081.0
2021-06-10 15:33:50,442,574.6,1016.6
2021-06-10 15:33:52,442,574.6,1016.6
2021-06-10 15:33:54,439,570.7,1009.7
2021-06-10 15:33:57,439,570.7,1009.7
2021-06-10 15:33:59,439,570.7,1009.7
2021-06-10 15:34:01,435,565.5,1000.5
2021-06-10 15:34:03,435,565.5,1000.5
2021-06-10 15:34:05,435,565.5,1000.5
2021-06-10 15:34:08,422,548.6,970.6
2021-06-10 15:34:10,422,548.6,970.6
2021-06-10 15:34:12,422,548.6,970.6
2021-06-10 15:34:14,436,566.8,1002.8
2021-06-10 15:34:16,436,566.8,1002.8
2021-06-10 15:34:19,436,566.8,1002.8
2021-06-10 15:34:21,444,577.2,1021.2
2021-06-10 15:34:23,444,577.2,1021.2
2021-06-10 15:34:25,436,566.8,1002.8
2021-06-10 15:34:28,436,566.8,1002.8
2021-06-10 15:34:30,436,566.8,1002.8
2021-06-10 15:34:32,439,570.7,1009.7
2021-06-10 15:34:34,439,570.7,1009.7
2021-06-10 15:34:36,439,570.7,1009.7
2021-06-10 15:34:39,440,572.0,1012.0
2021-06-10 15:34:41,440,572.0,1012.0
2021-06-10 15:34:43,440,572.0,1012.0
2021-06-10 15:34:45,443,575.9,1018.9
2021-06-10 15:34:47,443,575.9,1018.9
2021-06-10 15:34:50,443,575.9,1018.9
2021-06-10 15:34:52,446,579.8,1025.8
2021-06-10 15:34:54,446,579.8,1025.8
2021-06-10 15:34:56,431,560.3,991.3
2021-06-10 15:34:58,431,560.3,991.3
2021-06-10 15:35:01,431,560.3,991.3
2021-06-10 15:35:03,434,564.2,998.2
2021-06-10 15:35:05,434,564.2,998.2
2021-06-10 15:35:07,434,564.2,998.2
2021-06-10 15:35:10,453,588.9,1041.9
2021-06-10 15:35:12,453,588.9,1041.9
2021-06-10 15:35:14,453,588.9,1041.9
2021-06-10 15:35:16,436,566.8,1002.8
2021-06-10 15:35:18,436,566.8,1002.8
2021-06-10 15:35:21,427,555.1,982.1
2021-06-10 15:35:23,427,555.1,982.1
2021-06-10 15:35:28,432,561.6,993.6
2021-06-10 15:35:30,432,561.6,993.6
2021-06-10 15:35:32,432,561.6,993.6
2021-06-10 15:35:35,534,694.2,1228.2
2021-06-10 15:35:37,534,694.2,1228.2
2021-06-10 15:35:39,443,575.9,1018.9
2021-06-10 15:35:41,443,575.9,1018.9
2021-06-10 15:35:44,443,575.9,1018.9
2021-06-10 15:35:47,443,575.9,1018.9
2021-06-10 15:35:49,444,577.2,1021.2
2021-06-10 15:35:51,435,565.5,1000.5
2021-06-10 15:35:54,435,565.5,1000.5
2021-06-10 15:35:56,435,565.5,1000.5
2021-06-10 15:35:58,439,570.7,1009.7
2021-06-10 15:36:00,439,570.7,1009.7
2021-06-10 15:36:02,439,570.7,1009.7
2021-06-10 15:36:05,441,573.3,1014.3
2021-06-10 15:36:07,441,573.3,1014.3
2021-06-10 15:36:09,441,573.3,1014.3
2021-06-10 15:36:11,435,565.5,1000.5
2021-06-10 15:36:14,435,565.5,1000.5
2021-06-10 15:36:16,435,565.5,1000.5
2021-06-10 15:36:18,436,566.8,1002.8
2021-06-10 15:36:20,436,566.8,1002.8
2021-06-10 15:36:22,452,587.6,1039.6
2021-06-10 15:36:25,452,587.6,1039.6
2021-06-10 15:36:27,452,587.6,1039.6
2021-06-10 15:36:29,444,577.2,1021.2
2021-06-10 15:36:31,444,577.2,1021.2
2021-06-10 15:36:33,444,577.2,1021.2
2021-06-10 15:36:36,432,561.6,993.6
2021-06-10 15:36:38,432,561.6,993.6
2021-06-10 15:36:40,432,561.6,993.6
2021-06-10 15:36:42,439,570.7,1009.7
2021-06-10 15:36:45,439,570.7,1009.7
2021-06-10 15:36:47,432,561.6,993.6
2021-06-10 15:36:50,432,561.6,993.6
2021-06-10 15:36:52,432,561.6,993.6
2021-06-10 15:36:54,440,572.0,1012.0
2021-06-10 15:36:57,440,572.0,1012.0
2021-06-10 15:36:59,440,572.0,1012.0
2021-06-10 15:37:01,452,587.6,1039.6
2021-06-10 15:37:03,452,587.6,1039.6
2021-06-10 15:37:05,452,587.6,1039.6
2021-06-10 15:37:08,452,587.6,1039.6
2021-06-10 15:37:10,452,587.6,1039.6
2021-06-10 15:37:12,470,611.0,1081.0
2021-06-10 15:37:14,470,611.0,1081.0
2021-06-10 15:37:16,470,611.0,1081.0
2021-06-10 15:37:19,465,604.5,1069.5
2021-06-10 15:37:21,465,604.5,1069.5
2021-06-10 15:37:23,465,604.5,1069.5
2021-06-10 15:37:25,443,575.9,1018.9
2021-06-10 15:37:32,443,575.9,1018.9
2021-06-10 15:37:34,458,595.4,1053.4
2021-06-10 15:37:36,458,595.4,1053.4
2021-06-10 15:37:38,444,577.2,1021.2
2021-06-10 15:37:41,444,577.2,1021.2
2021-06-10 15:37:44,441,573.3,1014.3
2021-06-10 15:37:46,441,573.3,1014.3
2021-06-10 15:37:48,441,573.3,1014.3
2021-06-10 15:37:50,443,575.9,1018.9
2021-06-10 15:37:52,443,575.9,1018.9
2021-06-10 15:37:55,439,570.7,1009.7
2021-06-10 15:37:57,439,570.7,1009.7
2021-06-10 15:37:59,439,570.7,1009.7
2021-06-10 15:38:01,437,568.1,1005.1
2021-06-10 15:38:03,437,568.1,1005.1
2021-06-10 15:38:06,437,568.1,1005.1
2021-06-10 15:38:08,441,573.3,1014.3
2021-06-10 15:38:10,441,573.3,1014.3
2021-06-10 15:38:12,441,573.3,1014.3
2021-06-10 15:38:14,436,566.8,1002.8
2021-06-10 15:38:23,442,574.6,1016.6
2021-06-10 15:38:25,441,573.3,1014.3
2021-06-10 15:38:28,441,573.3,1014.3
2021-06-10 15:38:30,441,573.3,1014.3
2021-06-10 15:38:32,440,572.0,1012.0
2021-06-10 15:38:34,440,572.0,1012.0
2021-06-10 15:38:37,440,572.0,1012.0
2021-06-10 15:38:39,434,564.2,998.2
2021-06-10 15:38:41,434,564.2,998.2
2021-06-10 15:38:43,434,564.2,998.2
2021-06-10 15:38:45,441,573.3,1014.3
2021-06-10 15:38:48,441,573.3,1014.3
2021-06-10 15:38:50,441,573.3,1014.3
2021-06-10 15:38:52,447,581.1,1028.1
2021-06-10 15:38:54,447,581.1,1028.1
2021-06-10 15:38:56,449,583.7,1032.7
